id,sku,name,description,stock,batch_number,expiration_date,requires_batch_tracking,price,average_cost,category_id,supplier_id,base_unit,reorder_point,aisle,storage_requirement,product_type,is_archived,created_at,updated_at,image_url,master_product_id
97baf0a2-0aaa-4566-abcd-8901234567ab,KIK02,Kikkoman Soy Sauce 100 ml,Kikkoman Soy Sauce 100 ml,24,,,ml,38.63,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
98baf0a3-1bbb-5677-bcde-9012345678ab,KNO163,Knorr Cubes Beef 60 g,Knorr Cubes Beef 60 g,72,,,g,33.94,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
99baf0a4-2ccc-6788-cdef-0123456789ab,KNO167,Knorr Cubes Chicken 60 g,Knorr Cubes Chicken 60 g,72,,,g,33.94,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
9abaf0a5-3ddd-7899-defa-1234567890ab,KNO171,Knorr Cubes Pork 60 g,Knorr Cubes Pork 60 g,72,,,g,33.94,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
9bbaf0a6-4eee-890a-abcd-2345678901ab,KNO53,Knorr Liquid Seasoning 500 ml,Knorr Liquid Seasoning 500 ml,12,,,ml,41.77,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
9cbaf0a7-5fff-901b-cdef-3456789012ab,KNO11,Knorr Mix Sinigang Original 22 g,Knorr Mix Sinigang Original 22 g,12,,,g,9.18,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
9dbaf0a8-6000-012c-defa-4567890123ab,KNO150,Knorr Mix Sinigang Miso 23 g,Knorr Mix Sinigang Miso 23 g,12,,,g,9.18,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
9ebaf0a9-7111-123d-cdef-5678901234ab,KNO54,Knorr Soup Crab & Corn 37 g,Knorr Soup Crab & Corn 37 g,72,,,g,18.3,,soup,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
9fbaf0aa-8222-234e-abcd-6789012345ab,KOK03,Koko Krunch Cereal 170 g,Koko Krunch Cereal 170 g,18,,,g,97.05,,cereal,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a0baf0ab-9333-345f-cdef-7890123456ab,KOJ01,Kojiesan Soap 65 g,Kojiesan Soap 65 g,48,,,g,27.23,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a1baf0ac-a444-4560-abcd-8901234567ab,KOJ05,Kojiesan Soap 135 g,Kojiesan Soap 135 g,48,,,g,56.45,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a2baf0ad-b555-5671-bcde-9012345678ab,LAC62,Lactacyd Feminine Wash 60 ml,Lactacyd Feminine Wash 60 ml,48,,,ml,12.5,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a3baf0ae-c666-6782-cdef-0123456789ab,LAD07,Lala Fish Crackers 50 g,Lala Fish Crackers 50 g,48,,,g,29.97,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a4baf0af-d777-7893-defa-1234567890ab,LAL20,Lala Fish Salt & Vinegar 100 g,Lala Fish Salt & Vinegar 100 g,24,,,g,33.61,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a5baf0b0-e888-8904-abcd,LAL02,Lala Tempura Snack 100 g,Lala Tempura Snack 100 g,24,,,g,33.61,,snack,,,,,room_temperature,standard,,,,,
a5baf0b0-e888-8904-abcd-2345678901ab,LAL02,Lala Tempura Snack 100 g,Lala Tempura Snack 100 g,24,,,g,33.61,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a6baf0b1-f999-9015-bcde-3456789012ab,LAS18,Lasap Iodized Salt 250 g,Lasap Iodized Salt 250 g,80,,,g,3.13,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a7baf0b2-0aaa-0126-cdef-4567890123ab,LIW31,Liwanang Candle White 20 S,Liwanang Candle White 20 S,50,,,pcs,48.05,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a8baf0b3-1bbb-1237-defa-5678901234ab,LIS02D,Listerine Cool Mint 250 ml,Listerine Cool Mint 250 ml,8,,,ml,31.28,,oral_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
a9baf0b4-2ccc-2348-efab-6789012345ab,LIP33,Lipton Green Tea 1.5 g,Lipton Green Tea 1.5 g,24,,,g,6.24,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
aabaf0b5-3ddd-3459-abcd-7890123456ab,LIP21,Lipton Ice Tea Lemon 1 l,Lipton Ice Tea Lemon 1 l,12,,,ml,81.18,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
abbaf0b6-4eee-456a-bcde-9012345678ab,LIO09,Lion-Tiger Katol Regular 10 S,Lion-Tiger Katol Regular 10 S,60,,,pcs,1.66,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
acbaf0b7-5fff-567b-cdef-0123456789ab,LUC01,Lucky Me Beef 55 g,Lucky Me Beef 55 g,72,,,g,16.83,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
adbaf0b8-6000-678c-defa-1234567890ab,LUC02,Lucky Me Chicken 55 g,Lucky Me Chicken 55 g,72,,,g,16.83,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
aebaf0b9-7111-789d-efab-2345678901ab,LUC107,Lucky Me Beef 100 g,Lucky Me Beef 100 g,48,,,g,29.86,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
afbaf0ba-8222-890e-abcd-3456789012ab,LUC108,Lucky Me Chicken 100 g,Lucky Me Chicken 100 g,48,,,g,29.86,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b0baf0bb-9333-901f-bcde-4567890123ab,LUC22,Lucky Me Itnok 50 g,Lucky Me Itnok 50 g,72,,,g,9.72,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b1baf0bc-a444-0120-cdef-5678901234ab,LUC27,Lucky Me Canton Chilimansi 120 g,Lucky Me Canton Chilimansi 120 g,48,,,g,23.53,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b2baf0bd-b555-1231-cdef-6789012345ab,LUC39,Lucky Me Canton Hot Chili 120 g,Lucky Me Canton Hot Chili 120 g,48,,,g,23.53,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b3baf0be-c666-2342-defa-7890123456ab,LUC64,Lucky Me Go Cup Bulalo 70 g,Lucky Me Go Cup Bulalo 70 g,30,,,g,65.96,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b4baf0bf-d777-3453-efab-8901234567ab,LUC67,Lucky Me Go Cup Bulalo 40 g,Lucky Me Go Cup Bulalo 40 g,48,,,g,65.96,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b5baf0c0-e888-4564-cdef-0123456789ab,LUC70,Lucky Me Go Cup Chicken 39 g,Lucky Me Go Cup Chicken 39 g,48,,,g,65.96,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b6baf0c1-f999-5675-defa-1234567890ab,MAG46,Maggi Savor 130 ml,Maggi Savor 130 ml,24,,,ml,5.42,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
b7baf0c2-0aaa-6786-abcd-2345678901ab,MAG07C,Magnolia All-Purpose 250 ml,Magnolia All-Purpose 250 ml,12,,,ml,58.28,,dairy,,,,,refrigerated,standard,,2025-07-18T00:00:00Z,,,
b8baf0c3-1bbb-7897-bcde-3456789012ab,MAG147A,Magnolia Cheezee 185 g,Magnolia Cheezee 185 g,24,,,g,76.82,,dairy,,,,,refrigerated,standard,,2025-07-18T00:00:00Z,,,
b9baf0c4-2ccc-8908-cdef-4567890123ab,MAN01,Mang Tomas 325 ml,Mang Tomas 325 ml,24,,,ml,34.46,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
babaf0c5-3ddd-9019-defa-5678901234ab,MAR71,Marcapina Soy Sauce 1 Gallon,Marcapina Soy Sauce 1 Gallon,4,,,g,668.95,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
bbbaf0c6-4eee-012a-abcd-6789012345ab,MAR74,Marcapina Soy Sauce 1 l,Marcapina Soy Sauce 1 l,12,,,ml,51.84,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
bcbaf0c7-5fff-123b-cdef-7890123456ab,Mar17,Marcapina Sukang Puti 1 l,Marcapina Sukang Puti 1 l,12,,,ml,41.05,,condiment,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
bdbaf0c8-6000-234c-defa-8901234567ab,Mar13,Marlboro Gold 20 S,Marlboro Gold 20 S,50,,,pcs,1607.85,,tobacco,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
bebaf0c9-7111-345d-efab-9012345678ab,MAS01,Master Sardines Green 155 g,Master Sardines Green 155 g,100,,,g,24.55,,canned_meat,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
bfbaf0ca-8222-456e-abcd-0123456789ab,MAS02,Master Sardines Hot 155 g,Master Sardines Hot 155 g,100,,,g,24.92,,canned_meat,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c0baf0cb-9333-567f-bcde-1234567890ab,MAS06,Master Gulaman 25 g,Master Gulaman 25 g,10,,,g,10.84,,dessert_mix,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c1baf0cc-a444-6780-cdef-2345678901ab,MCC04,McCormick Iodized Salt 140 g,McCormick Iodized Salt 140 g,48,,,g,28.44,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c2baf0cd-b555-9011-cdef-3456789012ab,MCC100,McCormick Onion 3 g,McCormick Onion 3 g,24,,,g,6.24,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c3baf0ce-c666-0122-defa-4567890123ab,MCC15,McCormick Mushroom Gravy 25 g,McCormick Mushroom Gravy 25 g,24,,,g,9.36,,seasoning,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c4baf0cf-d777-1233-efab-5678901234ab,MEG09,Mega Sardines Hot 425 g,Mega Sardines Hot 425 g,24,,,g,58.35,,canned_meat,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c5baf0d0-e888-2344-cdef-6789012345ab,MEG29,Mega Vermicelli 1 kg,Mega Vermicelli 1 kg,10,,,g,180.47,,pasta,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c6baf0d1-f999-3455-defa-7890123456ab,MEG13,Mega Corn Kernel 425 g,Mega Corn Kernel 425 g,24,,,g,39.9,,canned_vegetable,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c7baf0d2-0aaa-4566-abcd-8901234567ab,MEN23,Mentos Assorted 37.5 g,Mentos Assorted 37.5 g,4,,,g,6.25,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c8baf0d3-1bbb-5677-bcde-9012345678ab,MIN25,Minola Oil 1 Gallon 3.5 l,Minola Oil 1 Gallon 3.5 l,4,,,ml,668.95,,cooking_oil,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
c9baf0d4-2ccc-6788-cdef-0123456789ab,MIN55D,Minola Oil Sulit 925 ml,Minola Oil Sulit 925 ml,12,,,ml,336.38,,cooking_oil,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
cabaf0d5-3ddd-7899-defa-1234567890ab,MOU12C,Mirinda Orange 250 ml,Mirinda Orange 250 ml,24,,,ml,25.58,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
cbbaf0d6-4eee-890a-abcd-2345678901ab,MOD04,Modeless All Night 4’S,Modeless All Night 4’S,24,,,pcs,49.64,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
ccbaf0d7-5fff-901b-cdef-3456789012ab,MON07,Monde Mamon Chocolate 48 g,Monde Mamon Chocolate 48 g,18,,,g,28,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
cdbaf0d8-6000-012c-defa-4567890123ab,MON79,Monde Mamon Classic 43 g,Monde Mamon Classic 43 g,10,,,g,51.73,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
cebaf0d9-7111-123d-efab-5678901234ab,MOT39,Mother’s Best Raisins 100 g,Mother’s Best Raisins 100 g,48,,,g,46.81,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
cfbaf0da-8222-234e-abcd-6789012345ab,MOU23,Mountain Dew Zero 500 ml,Mountain Dew Zero 500 ml,24,,,ml,27.5,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d0baf0db-9333-345f-cdef-7890123456ab,MOU24,Mountain Dew Zero 1.5 l,Mountain Dew Zero 1.5 l,12,,,ml,46.23,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d1baf0dc-a444-4560-abcd-8901234567ab,MOU12C,Mountain Dew Zero Sleek 320 ml,Mountain Dew Zero Sleek 320 ml,24,,,ml,27.47,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d2baf0dd-b555-5671-cdef-9012345678ab,MRC25,Mr. Chips Cheese 24 g,Mr. Chips Cheese 24 g,100,,,g,5.53,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d3baf0de-c666-6782-cdef-0123456789ab,MYE05,My Everyday Bihon 227 g,My Everyday Bihon 227 g,48,,,g,20.69,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d4baf0df-d777-7893-defa-1234567890ab,MYE06,My Everyday Bihon 454 g,My Everyday Bihon 454 g,30,,,g,38.98,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d5baf0e0-e888-8904-abcd-2345678901ab,MYE186,My Everyday Bath 300 m,My Everyday Bath 300 m,6,,,m,16.66,,paper,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d6baf0e1-f999-9015-bcde-3456789012ab,MYE153,My Everyday Spoon Big 12 S,My Everyday Spoon Big 12 S,50,,,pcs,3.25,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d7baf0e2-0aaa-0126-cdef-4567890123ab,MYE155,My Everyday Spoon Beige 25 S,My Everyday Spoon Beige 25 S,50,,,pcs,6.24,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d8baf0e3-1bbb-1237-efab-5678901234ab,MYE43,My Everyday Spork Beige 25 S,My Everyday Spork Beige 25 S,50,,,pcs,6.24,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
d9baf0e4-2ccc-2348-abcd-6789012345ab,MYE260,My Everyday Bag XL 10 S,My Everyday Bag XL 10 S,10,,,pcs,83.77,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
eabaf0e5-3ddd-3459-cdef-7890123456ab,MYE262,My Everyday Bag XXL 10 S,My Everyday Bag XXL 10 S,10,,,pcs,44.77,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
ebbaf0e6-4eee-456a-bcde-9012345678ab,MYE271,My Everyday Bag M 20 S,My Everyday Bag M 20 S,20,,,pcs,22.39,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
ecbaf0e7-5fff-567b-cdef-0123456789ab,MYE273,My Everyday Bag XL Black 10 S,My Everyday Bag XL Black 10 S,10,,,pcs,48.83,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
edbaf0e8-6000-678c-defa-1234567890ab,MYE275,My Everyday Bag XXL Black 10 S,My Everyday Bag XXL Black 10 S,10,,,pcs,62.97,,household,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
eebaf0e9-7111-789d-efab-2345678901ab,NAT09,Natural Spring Purified 1 l,Natural Spring Purified 1 l,20,,,ml,14.51,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
efbaf0ea-8222-890e-abcd-3456789012ab,NAT14,Natural Spring Purified 500 ml,Natural Spring Purified 500 ml,35,,,ml,9.23,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f0baf0eb-9333-901f-cdef-4567890123ab,NAT33,Natural Spring Purified 10 l,Natural Spring Purified 10 l,2,,,ml,75.33,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f1baf0ec-a444-0120-defa-5678901234ab,NAT38,Natural Spring Purified 2 l,Natural Spring Purified 2 l,6,,,ml,66.5,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f2baf0ed-b555-1231-cdef-6789012345ab,NAT39,Natural Spring Distilled 2 l,Natural Spring Distilled 2 l,6,,,ml,22.17,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f3baf0ee-c666-2342-defa-7890123456ab,NAT41,Natural Spring Distilled 500 ml,Natural Spring Distilled 500 ml,35,,,ml,10.17,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f4baf0ef-d777-3453-efab-8901234567ab,NAT19,Natural Spring Alkaline 1 l,Natural Spring Alkaline 1 l,20,,,ml,19.01,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f5baf0f0-e888-4564-cdef-9012345678ab,NAT26,Natural Spring Alkaline 10 l,Natural Spring Alkaline 10 l,2,,,ml,75.33,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f6baf0f1-f999-5675-defa-0123456789ab,NAT28,Natural Spring Alkaline 6.6 l,Natural Spring Alkaline 6.6 l,3,,,ml,126.73,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f7baf0f2-0aaa-6786-abcd-1234567890ab,NE031C,Nescafé 3-in-1 Latte 40 g,Nescafé 3-in-1 Latte 40 g,20,,,g,120.2,,coffee,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f8baf0f3-1bbb-7897-bcde-2345678901ab,NES38,Nescafé 3-in-1 White 25.5 g,Nescafé 3-in-1 White 25.5 g,240,,,g,106.59,,coffee,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
f9baf0f4-2ccc-8908-cdef-3456789012ab,GRE207,Nescafé Classic 2 g,Nescafé Classic 2 g,20,,,g,92.2,,coffee,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
fabaf0f5-3ddd-9019-defa-4567890123ab,GRE65,Nescafé Brown Barako 52 g,Nescafé Brown Barako 52 g,12,,,g,198.15,,coffee,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
fbbaf0f6-4eee-012a-abcd-5678901234ab,NES49A,Nestlé All-Purpose 125 ml,Nestlé All-Purpose 125 ml,60,,,ml,20.83,,dairy,,,,,refrigerated,standard,,2025-07-18T00:00:00Z,,,
fcbaf0f7-5fff-123b-cdef-6789012345ab,NES88,Nestlé Honey Stars 150 g,Nestlé Honey Stars 150 g,18,,,g,98.93,,cereal,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
fdbaf0f8-6000-234c-defa-7890123456ab,NIS53,Nissin Cup Seafood 60 g,Nissin Cup Seafood 60 g,36,,,g,46.35,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
febaf0f9-7111-345d-efab-8901234567ab,NIS54,Nissin Cup Hot Creamy 48 g,Nissin Cup Hot Creamy 48 g,48,,,g,46.35,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
ffbaf0fa-8222-456e-abcd-9012345678ab,NIS65,Nissin Cup Korean Stew 48 g,Nissin Cup Korean Stew 48 g,48,,,g,46.35,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
00baf0fb-9333-567f-cdef-0123456789ab,NIS50,Nissin Wafer Peanut 50 g,Nissin Wafer Peanut 50 g,60,,,g,12.52,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
01baf0fc-a444-6780-abcd-1234567890ab,NUT02,Nutella Spread 350 g,Nutella Spread 350 g,12,,,g,294.21,,spread,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
02baf0fd-b555-9011-cdef-2345678901ab,NUT06,Nutri-Star Chicken 23 g,Nutri-Star Chicken 23 g,100,,,g,27.31,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
03baf0fe-c666-0122-defa-3456789012ab,OIS117,Oishi Ridges 60 g,Oishi Ridges 60 g,30,,,g,30.68,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
04baf0ff-d777-1233-efab-4567890123ab,OIS186,Oishi Potato Fries 50 g,Oishi Potato Fries 50 g,50,,,g,13.65,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
05baf100-e888-2344-cdef-5678901234ab,OIS203,Oishi Bread Pan Cheese 24 g,Oishi Bread Pan Cheese 24 g,100,,,g,9.2,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
06baf101-f999-3455-abcd-6789012345ab,OIS235,Oishi Sponge Crunch 30 g,Oishi Sponge Crunch 30 g,100,,,g,8.35,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
07baf102-0aaa-4566-bcde-7890123456ab,OIS27,Oishi Prawn Cracker 60 g,Oishi Prawn Cracker 60 g,50,,,g,18.4,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
08baf103-1bbb-5677-cdef-8901234567ab,OIS52,Oishi Bread Pan Garlic 24 g,Oishi Bread Pan Garlic 24 g,100,,,g,9.2,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
09baf104-2ccc-6788-defa-9012345678ab,OIS90,Oishi Potato Crisp Beef 18 g,Oishi Potato Crisp Beef 18 g,100,,,g,9.2,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
0abaf105-3ddd-7899-efab-0123456789ab,OIS92,Oishi Potato Crisp Garlic 18 g,Oishi Potato Crisp Garlic 18 g,100,,,g,9.2,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
0bbaf106-4eee-890a-abcd-1234567890ab,OIS93,Oishi Potato Crisp Tomato 18 g,Oishi Potato Crisp Tomato 18 g,100,,,g,9.2,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
0cbaf107-5fff-901b-cdef-2345678901ab,OIS94,Oishi Potato Crisp Cheese 18 g,Oishi Potato Crisp Cheese 18 g,100,,,g,9.2,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
0dbaf108-6000-012c-defa-3456789012ab,OIS19,Oishi Cheese Sticks 85 g,Oishi Cheese Sticks 85 g,30,,,g,28.47,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
0ebaf109-7111-123d-efab-4567890123ab,OIS329,Oishi Potato Chips 60 g,Oishi Potato Chips 60 g,30,,,g,15.2,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
0fbaf10a-8222-234e-abcd-5678901234ab,OIS37,Oishi Fries Cheese 50 g,Oishi Fries Cheese 50 g,50,,,g,18.4,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
10baf10b-9333-345f-bcde-6789012345ab,OIS39,Oishi Fries Cheese 90 g,Oishi Fries Cheese 90 g,30,,,g,22.45,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
11baf10c-a444-4560-cdef-7890123456ab,OIS75,Oishi Spicy Seafood 90 g,Oishi Spicy Seafood 90 g,30,,,g,22.45,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
12baf10d-b555-5671-defa-8901234567ab,ORE06,Oreo Sandwich 119.6 g,Oreo Sandwich 119.6 g,12,,,g,70.21,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
13baf10e-c666-6782-cdef-9012345678ab,ORE14,Oreo Sandwich 27.6 g,Oreo Sandwich 27.6 g,12,,,g,69,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
14baf10f-d777-7893-defa-0123456789ab,ORE20,Oreo Mini 20.4 g,Oreo Mini 20.4 g,6,,,g,78.34,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
15baf110-e888-8904-cdef-1234567890ab,PAM51,Pampers Baby Dry L 68 S,Pampers Baby Dry L 68 S,3,,,pcs,76.31,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
16baf111-f999-9015-cdef-2345678901ab,PAM72,Pampers Pants M 34 S,Pampers Pants M 34 S,4,,,pcs,33.35,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
17baf112-0aaa-0126-defa-3456789012ab,PAM74E,Pampers Pants L 30 S,Pampers Pants L 30 S,6,,,pcs,38.27,,personal_care,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
18baf113-1bbb-1237-efab-4567890123ab,PAY01,Payless Mami Beef 55 g,Payless Mami Beef 55 g,72,,,g,16.6,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
19baf114-2ccc-2348-cdef-5678901234ab,PAY02,Payless Mami Chicken 55 g,Payless Mami Chicken 55 g,72,,,g,16.6,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1abaf115-3ddd-3459-cdef-6789012345ab,PAY05,Payless Canton Kalamansi 70 g,Payless Canton Kalamansi 70 g,72,,,g,15.48,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1bbaf116-4eee-456a-bcde-7890123456ab,PAY07,Payless Canton Kalamansi 125 g,Payless Canton Kalamansi 125 g,48,,,g,14.93,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1cbaf117-5fff-567b-cdef-8901234567ab,PAY08,Payless Canton Original 125 g,Payless Canton Original 125 g,48,,,g,14.93,,noodles,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1dbaf118-6000-678c-defa-9012345678ab,PEE03,Peewee Barbecue 25 g,Peewee Barbecue 25 g,100,,,g,6.81,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1ebaf119-7111-789d-efab-0123456789ab,PEE05,Peewee Pizza 25 g,Peewee Pizza 25 g,100,,,g,6.81,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
1fbaf11a-8222-890e-abcd-1234567890ab,PER37D,Perla Bar Blue 380 g,Perla Bar Blue 380 g,48,,,g,79.37,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
20baf11b-9333-901f-bcde-2345678901ab,PER41D,Perla Bar White 380 g,Perla Bar White 380 g,48,,,g,79.37,,laundry,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
21baf11c-a444-0120-cdef-3456789012ab,PIA04,Piattos Sour Cream 85 g,Piattos Sour Cream 85 g,50,,,g,31.92,,snack,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
22baf11d-b555-1231-cdef-4567890123ab,PLU01,Plus King Grape 250 ml,Plus King Grape 250 ml,10,,,ml,9.74,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
23baf11e-c666-2342-defa-5678901234ab,PLU02,Plus King Guyabano 250 ml,Plus King Guyabano 250 ml,10,,,ml,9.74,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
24baf11f-d777-3453-cdef-6789012345ab,PLU11,Plus King Orange 250 ml,Plus King Orange 250 ml,10,,,ml,8.86,,beverage,,,,,room_temperature,standard,,2025-07-18T00:00:00Z,,,
